Transaction_ID,User_ID,Amount,Transaction_Type,Location,Time_of_Day,Is_Fraud
7269,2719,134.5,ATM,New York,afternoon,0
7270,3042,121.8,online,New York,afternoon,0
7271,1795,46.04,online,Sydney,night,0
7272,1896,281.88,in-person,Mumbai,night,0
7273,2961,120.05,online,New York,afternoon,0
7274,1209,636.49,ATM,Mumbai,morning,0
7275,3863,60.44,online,New York,night,0
7276,4879,229.61,online,Mumbai,night,0
7277,3656,565.09,in-person,Mumbai,afternoon,0
7278,3494,217.81,in-person,Sydney,afternoon,0
7279,3507,410.01,online,Sydney,afternoon,0
7280,1967,351.45,in-person,Dubai,morning,0
7281,1471,89.29,in-person,Mumbai,afternoon,0
7282,4791,183.32,transfer,Singapore,morning,0
7283,3417,33.98,online,New York,afternoon,0
7284,3947,153.37,ATM,Sydney,afternoon,0
7285,4563,52.38,in-person,London,morning,0
7286,1922,272.31,online,New York,morning,0
7287,1136,150.18,online,Dubai,morning,0
7288,1366,105.94,in-person,Dubai,night,0
7289,3959,62.61,online,Mumbai,morning,0
7290,1183,1328.84,online,Dubai,morning,0
7291,4659,14.88,online,Sydney,night,0
7292,4358,8.91,in-person,Dubai,afternoon,0
7293,3519,48.99,in-person,New York,afternoon,1
7294,2398,708.59,online,Singapore,afternoon,0
7295,3701,774.93,in-person,Singapore,morning,0
7296,3796,212.8,transfer,Mumbai,morning,0
7297,1536,424.23,online,Dubai,afternoon,0
7298,4582,48.15,transfer,Dubai,afternoon,0
7299,3849,715.41,in-person,Singapore,afternoon,0
7300,2602,30.81,ATM,Mumbai,afternoon,0
7301,2273,21.32,online,Dubai,afternoon,0
7302,3967,23.8,ATM,Mumbai,morning,0
7303,3557,170.25,in-person,Sydney,night,0
7304,3677,303.71,in-person,New York,afternoon,0
7305,4049,91.35,in-person,Sydney,night,0
7306,2096,762.4,online,Dubai,night,0
7307,2305,113.98,ATM,Dubai,morning,0
7308,1915,32.61,in-person,Dubai,night,0
7309,4431,125.46,online,Singapore,night,0
7310,4081,227.29,online,Singapore,night,0
7311,4282,357.03,online,Dubai,afternoon,0
7312,4906,122.78,in-person,Dubai,night,0
7313,1151,180.09,in-person,New York,afternoon,0
7314,2028,62.22,in-person,New York,night,0
7315,2218,207.64,online,Mumbai,afternoon,0
7316,2977,853.34,in-person,Mumbai,night,0
7317,4354,10.06,in-person,Singapore,afternoon,0
7318,3511,435.24,online,London,night,0
7319,4184,165.24,online,New York,night,0
7320,1270,58.1,online,Mumbai,afternoon,0
7321,2186,619.73,ATM,New York,morning,0
7322,1459,132.08,transfer,New York,morning,0
7323,1104,80.6,ATM,Sydney,night,0
7324,4764,40.06,online,London,night,0
7325,4627,56.06,transfer,New York,afternoon,0
7326,4353,357.77,in-person,Sydney,night,0
7327,2710,190.6,in-person,London,morning,0
7328,3209,488.93,online,Sydney,morning,0
7329,3398,52.78,transfer,Sydney,afternoon,0
7330,1433,25.83,ATM,London,afternoon,0
7331,3899,1.22,online,New York,afternoon,0
7332,1139,141.8,online,New York,night,0
7333,2494,1276.24,in-person,Mumbai,morning,0
7334,4203,237.47,ATM,New York,night,0
7335,1086,73.75,transfer,New York,afternoon,0
7336,2711,418.88,online,New York,night,1
7337,3230,304.4,in-person,Mumbai,night,0
7338,3415,3.11,online,London,afternoon,0
7339,1128,339.5,transfer,Mumbai,morning,0
7340,2269,71.49,transfer,New York,night,0
7341,4672,32.43,in-person,Dubai,morning,0
7342,2601,51.32,online,New York,morning,0
7343,1669,126.44,ATM,Mumbai,morning,0
7344,4970,110.63,in-person,Sydney,night,0
7345,4449,68.18,ATM,Sydney,night,0
7346,1148,37.8,in-person,Mumbai,night,0
7347,1984,287.29,transfer,Singapore,night,0
7348,1851,923.24,transfer,Sydney,morning,0
7349,2456,300.83,online,Dubai,night,0
7350,1627,70.18,ATM,Mumbai,afternoon,0
7351,4797,56.16,online,Sydney,afternoon,0
7352,2492,49.09,transfer,Sydney,morning,0
7353,3493,29.4,ATM,London,morning,0
7354,3044,160.29,online,New York,night,0
7355,4552,185.98,in-person,Sydney,morning,0
7356,1883,244.5,in-person,Sydney,morning,0
7357,3341,228.02,transfer,London,afternoon,0
7358,2788,69.16,transfer,Mumbai,morning,0
7359,4214,80.19,in-person,Mumbai,morning,0
7360,1249,228.84,transfer,London,night,0
7361,3925,85.99,online,London,afternoon,0
7362,1947,47.81,online,Singapore,night,0
7363,1974,93.79,in-person,New York,afternoon,0
7364,2325,63.51,in-person,London,morning,0
7365,4096,18.49,online,New York,afternoon,0
7366,3836,354.55,in-person,Sydney,morning,0
7367,1983,383.62,online,Dubai,morning,0
7368,1888,49.63,transfer,Mumbai,morning,0
7369,3937,13.39,online,London,morning,0
7370,4972,268.51,in-person,Dubai,afternoon,0
7371,3117,47.53,in-person,Mumbai,morning,0
7372,3672,99.99,ATM,Singapore,morning,0
7373,1874,13.26,transfer,Mumbai,night,0
7374,4183,51.31,transfer,London,morning,0
7375,4435,314.91,ATM,Dubai,morning,0
7376,2326,326.33,in-person,Dubai,night,0
7377,1470,46.41,online,Dubai,night,0
7378,2987,81.87,transfer,Mumbai,morning,0
7379,1090,28.83,transfer,New York,morning,0
7380,1529,15.41,in-person,New York,afternoon,0
7381,1660,970.0,transfer,Mumbai,afternoon,0
7382,1738,213.19,transfer,London,morning,0
7383,3773,156.22,ATM,Mumbai,morning,1
7384,1871,290.06,ATM,New York,morning,0
7385,2686,366.61,online,Mumbai,morning,0
7386,1191,328.72,in-person,Dubai,morning,0
7387,2986,3.34,online,London,afternoon,0
7388,4623,41.36,online,London,morning,0
7389,4313,212.79,transfer,Singapore,afternoon,0
7390,3185,94.24,online,Mumbai,afternoon,0
7391,1344,808.91,in-person,Sydney,morning,0
7392,4251,218.97,in-person,Sydney,night,0
7393,2008,627.22,transfer,Sydney,night,0
7394,4783,44.99,online,Dubai,morning,0
7395,3550,398.96,online,Sydney,morning,0
7396,1202,77.53,in-person,Mumbai,afternoon,0
7397,1572,912.51,online,Singapore,morning,0
7398,1191,34.32,ATM,Singapore,night,0
7399,3052,145.27,transfer,Mumbai,morning,1
7400,2913,314.86,in-person,Sydney,night,0
7401,4308,113.35,transfer,Mumbai,morning,0
7402,2716,126.25,online,Mumbai,afternoon,0
7403,1310,858.89,transfer,New York,morning,0
7404,3596,110.78,online,Singapore,afternoon,0
7405,3103,185.3,transfer,London,night,0
7406,1442,11.22,in-person,Sydney,night,0
7407,2260,369.3,online,Sydney,afternoon,0
7408,1869,208.92,online,New York,afternoon,0
7409,4932,103.51,in-person,Dubai,afternoon,0
7410,4268,3.26,transfer,London,afternoon,0
7411,1584,179.14,online,London,morning,0
7412,2594,2.55,in-person,London,afternoon,0
7413,3799,0.24,transfer,Singapore,night,0
7414,2537,191.47,in-person,Dubai,night,0
7415,4520,41.9,transfer,New York,afternoon,0
7416,1359,42.61,online,Dubai,morning,0
7417,2723,211.84,in-person,Sydney,night,0
7418,3866,11.04,ATM,New York,night,0
7419,3077,75.2,in-person,Singapore,afternoon,0
7420,2802,32.37,in-person,Sydney,night,0
7421,3011,173.58,transfer,Dubai,night,0
7422,3155,216.8,online,London,afternoon,0
7423,1843,255.41,transfer,Dubai,night,0
7424,2625,58.94,ATM,Sydney,afternoon,0
7425,3764,18.7,online,Singapore,night,0
7426,1890,16.39,transfer,Singapore,morning,0
7427,2991,111.08,online,Singapore,afternoon,0
7428,2982,583.18,in-person,New York,morning,0
7429,1959,49.11,transfer,Dubai,afternoon,0
7430,2468,59.34,transfer,London,night,0
7431,3940,21.27,transfer,London,afternoon,0
7432,2461,186.06,ATM,Mumbai,morning,0
7433,1731,227.81,in-person,Singapore,night,0
7434,4961,205.97,in-person,Sydney,morning,0
7435,1605,394.84,online,London,night,0
7436,3504,133.27,online,Singapore,night,0
7437,1614,28.88,in-person,London,afternoon,0
7438,4806,68.33,transfer,Dubai,afternoon,0
7439,3745,217.2,in-person,Mumbai,morning,1
7440,3004,189.93,transfer,Singapore,afternoon,0
7441,2719,151.43,transfer,New York,morning,0
7442,4566,229.75,online,New York,afternoon,0
7443,1673,202.89,in-person,London,afternoon,0
7444,2270,426.27,in-person,Dubai,afternoon,0
7445,3590,176.39,in-person,Sydney,night,0
7446,2587,301.56,transfer,Singapore,afternoon,0
7447,3904,57.19,in-person,Mumbai,afternoon,0
7448,2611,226.75,transfer,Dubai,night,0
7449,1896,464.95,transfer,London,morning,0
7450,2462,97.46,in-person,Dubai,night,0
7451,1277,302.01,transfer,Mumbai,morning,0
7452,1551,258.04,online,Dubai,afternoon,0
7453,2636,12.27,online,Singapore,night,0
7454,3158,174.22,online,London,night,0
7455,3432,27.9,in-person,Mumbai,afternoon,0
7456,4904,684.19,online,London,morning,0
7457,1760,333.63,ATM,Sydney,night,0
7458,4262,23.24,in-person,Singapore,night,0
7459,4561,25.97,in-person,Mumbai,afternoon,0
7460,3741,180.51,online,Sydney,morning,0
7461,2449,84.59,online,Sydney,night,0
7462,1404,7.11,online,Sydney,morning,0
7463,2358,156.02,in-person,Mumbai,night,0
7464,2232,98.15,in-person,London,afternoon,0
7465,1021,21.31,in-person,Dubai,afternoon,0
7466,1677,323.82,in-person,Dubai,morning,0
7467,3658,493.2,transfer,Sydney,afternoon,0
7468,3028,282.6,online,New York,night,0
7469,2231,345.67,transfer,New York,afternoon,0
7470,3055,48.79,in-person,Mumbai,night,0
7471,3749,61.19,in-person,London,night,0
7472,4758,46.77,online,Mumbai,morning,0
7473,2808,289.69,in-person,London,afternoon,0
7474,1528,590.98,online,Singapore,afternoon,0
7475,3037,252.35,ATM,New York,afternoon,0
7476,3649,426.51,in-person,Mumbai,afternoon,0
7477,2676,203.61,ATM,Singapore,morning,0
7478,1656,98.09,in-person,Dubai,afternoon,0
7479,1165,110.94,online,New York,afternoon,0
7480,1848,15.66,in-person,London,night,0
7481,1495,6.39,online,Sydney,afternoon,0
7482,1589,237.8,ATM,Dubai,afternoon,0
7483,1428,115.4,transfer,Dubai,night,0
7484,3821,160.69,transfer,Singapore,night,0
7485,1162,163.14,in-person,Mumbai,afternoon,0
7486,3413,64.97,in-person,Sydney,morning,1
7487,4597,129.21,ATM,Mumbai,night,0
7488,2262,127.26,online,Singapore,morning,0
7489,1071,98.34,transfer,Dubai,night,0
7490,4516,343.71,in-person,New York,afternoon,0
7491,1654,119.99,ATM,Dubai,afternoon,0
7492,4893,185.09,transfer,Singapore,night,0
7493,4580,451.75,ATM,Dubai,morning,0
7494,4866,402.33,in-person,Sydney,afternoon,0
7495,1268,442.22,online,Dubai,afternoon,0
7496,2776,62.94,in-person,Dubai,night,0
7497,3462,7.12,transfer,Dubai,night,0
7498,2268,60.51,transfer,New York,night,0
7499,2015,65.34,online,London,morning,0
7500,3722,480.17,in-person,London,morning,0
7501,2083,209.53,online,Mumbai,night,0
7502,1005,17.05,transfer,London,afternoon,0
7503,4780,29.09,online,London,afternoon,0
7504,1981,33.84,in-person,London,afternoon,0
7505,3617,199.08,online,Dubai,night,0
7506,4888,265.92,online,Dubai,morning,0
7507,1406,392.71,ATM,Sydney,morning,0
7508,4288,564.82,online,New York,night,0
7509,2953,45.06,online,Dubai,morning,0
7510,3073,74.15,online,Dubai,afternoon,0
7511,4886,54.97,in-person,London,night,0
7512,4076,88.87,in-person,New York,morning,0
7513,1985,492.23,online,New York,morning,0
7514,4603,171.19,in-person,London,afternoon,0
7515,1389,268.03,online,London,morning,0
7516,1709,134.72,transfer,New York,afternoon,0
7517,3618,5.86,transfer,Singapore,morning,0
7518,2471,13.27,ATM,London,morning,0
7519,1753,154.4,ATM,London,afternoon,0
7520,3193,253.73,online,New York,night,0
7521,2411,48.5,online,Singapore,night,0
7522,3832,255.96,transfer,Sydney,night,0
7523,2272,332.85,online,Singapore,afternoon,0
7524,1525,106.17,online,Mumbai,morning,0
7525,2485,274.41,online,Singapore,night,0
7526,3060,103.51,in-person,London,afternoon,0
7527,3950,226.86,in-person,Dubai,night,0
7528,3431,288.78,online,New York,morning,0
7529,1555,963.84,online,Sydney,afternoon,0
7530,3934,84.75,transfer,London,afternoon,0
7531,4470,105.88,online,Sydney,morning,0
7532,1018,36.21,ATM,New York,afternoon,0
7533,1574,45.65,online,Sydney,afternoon,0
7534,4562,236.44,in-person,Singapore,morning,0
7535,3798,497.89,in-person,New York,night,0
7536,2003,100.37,online,London,afternoon,0
7537,3466,39.65,in-person,Dubai,night,0
7538,4408,67.12,in-person,London,afternoon,0
7539,3466,121.41,transfer,Mumbai,afternoon,0
7540,2938,68.68,transfer,New York,night,0
7541,2939,53.2,online,London,night,0
7542,2635,266.35,online,Singapore,morning,0
7543,2698,1.58,online,Singapore,morning,1
7544,4999,154.97,online,Sydney,afternoon,0
7545,3169,315.75,in-person,London,afternoon,0
7546,1431,61.91,ATM,Sydney,night,0
7547,3091,184.91,in-person,Mumbai,afternoon,0
7548,2895,221.07,transfer,New York,afternoon,0
7549,2943,212.86,in-person,Mumbai,afternoon,0
7550,2340,118.06,transfer,Dubai,afternoon,0
7551,3428,85.11,online,Sydney,afternoon,0
7552,1144,361.49,transfer,London,afternoon,0
7553,4398,284.13,transfer,Sydney,afternoon,0
7554,3410,77.5,online,Mumbai,afternoon,0
7555,2073,21.74,online,Dubai,night,0
7556,2088,14.9,ATM,Mumbai,afternoon,0
7557,3402,19.8,transfer,Dubai,night,0
7558,1799,174.87,online,Singapore,afternoon,0
7559,4235,10.61,in-person,Singapore,afternoon,0
7560,4212,82.17,in-person,London,night,0
7561,3873,279.84,in-person,Mumbai,afternoon,0
7562,2151,69.73,online,Singapore,night,0
7563,3445,288.2,online,Sydney,night,0
7564,2956,273.66,in-person,New York,morning,0
7565,3927,56.43,transfer,Sydney,night,0
7566,1462,261.0,transfer,Singapore,morning,0
7567,2774,275.49,online,Singapore,morning,0
7568,3045,101.32,transfer,Mumbai,night,0
7569,4907,47.25,online,Dubai,afternoon,0
7570,1807,147.32,in-person,New York,night,0
7571,1186,508.67,ATM,New York,afternoon,0
7572,2743,204.12,in-person,Dubai,afternoon,0
7573,1731,37.97,online,Mumbai,morning,0
7574,2935,229.62,online,Singapore,afternoon,0
7575,2213,111.44,in-person,Dubai,morning,0
7576,2411,179.07,transfer,New York,morning,0
7577,1428,264.9,ATM,New York,afternoon,0
7578,3905,144.7,transfer,Singapore,night,0
7579,2307,336.38,transfer,Singapore,afternoon,0
7580,4935,256.14,transfer,London,morning,0
7581,3284,190.94,transfer,Sydney,morning,0
7582,2217,32.69,online,Dubai,morning,0
7583,2310,361.52,ATM,Singapore,morning,0
7584,1770,549.48,online,London,afternoon,0
7585,1757,29.46,ATM,Mumbai,afternoon,0
7586,1135,133.98,online,New York,morning,0
7587,1791,59.92,transfer,Dubai,morning,0
7588,4854,280.91,transfer,Sydney,night,0
7589,1170,255.76,ATM,Mumbai,night,0
7590,3206,30.37,transfer,Dubai,morning,0
7591,3248,419.16,online,Dubai,afternoon,0
7592,4558,39.93,in-person,Singapore,afternoon,0
7593,2580,319.17,online,London,night,0
7594,1961,122.12,online,Dubai,night,0
7595,4847,79.58,online,Sydney,afternoon,0
7596,3630,34.45,online,Mumbai,afternoon,0
7597,4575,36.69,in-person,Sydney,night,0
7598,1875,216.88,ATM,Dubai,afternoon,0
7599,3418,159.89,ATM,Sydney,night,0
7600,1102,26.04,online,Sydney,afternoon,0
7601,2001,23.91,online,London,night,0
7602,2148,15.01,online,New York,night,0
7603,4384,272.33,online,Dubai,afternoon,0
7604,4023,248.88,online,Mumbai,morning,0
7605,3845,12.04,online,New York,night,0
7606,2481,164.32,in-person,Sydney,night,0
7607,4301,17.7,in-person,New York,afternoon,0
7608,1657,468.15,in-person,Singapore,morning,0
7609,3929,475.28,online,Singapore,night,0
7610,2220,239.62,transfer,Dubai,afternoon,0
7611,4956,521.25,transfer,Mumbai,afternoon,0
7612,3780,333.68,online,Singapore,night,0
7613,1422,352.68,online,Sydney,afternoon,0
7614,3619,168.66,online,London,night,0
7615,4681,73.07,online,London,night,0
7616,1170,49.13,in-person,Sydney,night,0
7617,4453,79.26,online,New York,afternoon,0
7618,3220,198.04,in-person,Sydney,night,0
7619,3710,37.91,online,New York,afternoon,0
7620,1452,59.85,transfer,New York,afternoon,0
7621,3397,126.25,online,London,afternoon,0
7622,4973,53.07,in-person,Singapore,afternoon,0
7623,2975,177.66,online,Sydney,afternoon,0
7624,2657,513.25,online,Singapore,night,0
7625,3541,275.74,transfer,Dubai,night,0
7626,3667,219.58,in-person,Mumbai,night,0
7627,4075,174.8,online,London,night,0
7628,4164,133.87,in-person,New York,morning,0
7629,3966,41.3,in-person,Mumbai,morning,0
7630,3053,450.21,in-person,New York,morning,0
7631,1287,57.15,in-person,Mumbai,morning,0
7632,2641,19.15,transfer,Mumbai,afternoon,0
7633,4217,277.27,online,Singapore,afternoon,0
7634,4854,38.62,online,Dubai,afternoon,0
7635,2447,93.01,online,Dubai,afternoon,0
7636,2913,5.74,transfer,New York,afternoon,0
7637,1607,29.48,ATM,London,morning,0
7638,1456,38.04,transfer,Dubai,morning,0
7639,2764,11.19,transfer,London,afternoon,0
7640,2225,213.81,ATM,New York,morning,0
7641,2235,362.81,in-person,London,afternoon,0
7642,2029,93.46,transfer,Mumbai,morning,0
7643,3671,415.21,ATM,Mumbai,afternoon,0
7644,3423,47.99,online,New York,afternoon,0
7645,4962,78.72,in-person,London,afternoon,0
7646,1446,32.68,transfer,London,morning,0
7647,1834,193.81,ATM,New York,morning,0
7648,4177,108.9,transfer,Dubai,afternoon,0
7649,4722,190.01,transfer,Singapore,night,0
7650,1810,286.82,ATM,Dubai,morning,0
7651,2424,157.8,in-person,Sydney,morning,0
7652,4167,197.57,online,Singapore,morning,0
7653,2411,547.45,online,London,night,1
7654,1958,71.07,in-person,Singapore,night,0
7655,2475,89.0,in-person,Singapore,morning,0
7656,3896,252.96,in-person,London,night,0
7657,1808,188.99,in-person,Mumbai,afternoon,0
7658,1978,39.33,ATM,Singapore,night,0
7659,4972,94.37,online,New York,afternoon,0
7660,3463,126.16,transfer,Dubai,morning,0
7661,1725,108.74,ATM,London,afternoon,0
7662,4575,39.27,in-person,London,night,0
7663,3501,516.54,in-person,Singapore,night,0
7664,4362,287.36,transfer,Mumbai,afternoon,0
7665,4605,131.31,transfer,Mumbai,morning,0
7666,2216,227.93,online,Dubai,afternoon,0
7667,3197,455.15,online,Dubai,night,0
7668,2903,29.28,online,Mumbai,afternoon,0
7669,3806,57.64,online,Sydney,afternoon,0
7670,1778,156.48,online,Mumbai,morning,0
7671,1972,320.9,online,Mumbai,morning,0
7672,3810,7.39,in-person,Singapore,afternoon,0
7673,4049,827.26,ATM,New York,morning,0
7674,2538,121.36,in-person,Dubai,afternoon,0
7675,2416,89.02,ATM,Sydney,afternoon,0
7676,4387,69.27,transfer,Sydney,morning,0
7677,3123,38.32,transfer,London,night,0
7678,1598,313.63,in-person,Mumbai,morning,0
7679,4341,622.07,online,Mumbai,night,0
7680,1224,106.77,transfer,New York,morning,0
7681,2553,609.07,ATM,Mumbai,morning,0
7682,3160,347.22,in-person,Dubai,night,0
7683,3298,131.19,online,Sydney,afternoon,0
7684,4304,224.19,transfer,Mumbai,morning,0
7685,1840,114.18,online,New York,morning,0
7686,2814,163.62,online,Singapore,night,0
7687,1713,11.96,transfer,Dubai,afternoon,0
7688,2106,238.32,in-person,Singapore,afternoon,1
7689,1124,10.85,in-person,London,morning,0
7690,4246,339.75,ATM,New York,night,0
7691,2092,348.53,in-person,London,morning,0
7692,4118,54.12,in-person,London,afternoon,0
7693,3931,78.21,online,Sydney,afternoon,0
7694,2279,131.29,online,London,night,0
7695,2750,181.6,transfer,London,afternoon,1
7696,1029,67.75,in-person,New York,afternoon,0
7697,3328,179.54,online,Singapore,afternoon,0
7698,3971,70.7,online,Mumbai,afternoon,0
7699,3017,11.42,in-person,London,night,0
7700,4308,0.51,in-person,Sydney,night,0
7701,4319,21.33,in-person,Mumbai,morning,0
7702,3415,314.28,in-person,Sydney,afternoon,0
7703,1494,651.06,online,Mumbai,night,0
7704,4096,111.36,in-person,London,afternoon,0
7705,2609,143.77,ATM,Dubai,afternoon,0
7706,1717,31.76,online,Mumbai,morning,0
7707,4561,160.16,in-person,Dubai,morning,0
7708,2016,31.25,in-person,Singapore,morning,0
7709,4565,188.95,transfer,Mumbai,afternoon,0
7710,2337,541.39,online,New York,night,1
7711,1605,43.56,ATM,Sydney,night,0
7712,1374,289.26,in-person,Singapore,morning,0
7713,3686,4.76,transfer,Singapore,night,0
7714,2960,94.16,online,Dubai,night,0
7715,2048,23.48,transfer,London,afternoon,0
7716,2357,86.92,transfer,Sydney,afternoon,0
7717,4426,38.12,online,New York,afternoon,0
7718,1115,93.46,online,New York,afternoon,0
7719,3095,108.09,in-person,Dubai,morning,0
7720,4809,71.5,online,Dubai,afternoon,0
7721,2801,213.78,transfer,Singapore,afternoon,0
7722,3146,502.3,online,Dubai,afternoon,0
7723,2482,102.36,online,London,afternoon,0
7724,2546,42.72,in-person,Singapore,night,0
7725,2620,63.14,online,Singapore,morning,0
7726,3452,384.83,ATM,Singapore,afternoon,0
7727,4285,169.56,transfer,New York,night,0
7728,1684,121.4,in-person,Sydney,afternoon,0
7729,3950,32.42,transfer,Sydney,night,0
7730,3550,119.47,transfer,New York,afternoon,0
7731,4792,65.28,online,Singapore,afternoon,0
7732,2471,573.51,transfer,London,night,0
7733,3941,430.95,online,Mumbai,morning,0
7734,2599,17.53,in-person,Singapore,night,0
7735,3305,145.4,in-person,Dubai,morning,0
7736,3891,50.99,transfer,Sydney,afternoon,0
7737,3168,105.79,online,Mumbai,morning,0
7738,1809,418.87,online,New York,night,0
7739,1977,149.95,in-person,New York,night,1
7740,3101,81.36,online,Mumbai,morning,0
7741,4066,46.61,transfer,Sydney,afternoon,0
7742,2354,322.21,in-person,Sydney,night,0
7743,1783,195.91,online,Dubai,afternoon,0
7744,1240,126.25,online,New York,night,0
7745,2778,49.05,in-person,New York,morning,0
7746,2553,81.37,in-person,Singapore,morning,0
7747,1482,642.99,online,London,afternoon,0
7748,2012,146.83,online,Dubai,night,0
7749,1186,102.4,online,Singapore,night,0
7750,2881,147.39,online,London,night,0
7751,3703,301.91,in-person,New York,afternoon,0
7752,3309,83.14,transfer,London,night,0
7753,1952,39.37,in-person,New York,night,0
7754,2387,175.86,transfer,Sydney,afternoon,0
7755,1490,218.85,online,Singapore,night,0
7756,1430,249.46,in-person,New York,morning,0
7757,1238,427.39,in-person,London,morning,0
7758,3351,92.78,in-person,Singapore,afternoon,0
7759,3345,15.67,in-person,London,morning,0
7760,1075,635.68,transfer,London,morning,0
7761,4771,114.19,in-person,Mumbai,afternoon,0
7762,2356,195.24,online,New York,morning,0
7763,2923,219.51,in-person,New York,night,0
7764,4046,158.16,transfer,London,afternoon,0
7765,2781,45.95,ATM,Sydney,afternoon,0
7766,3689,281.42,in-person,New York,morning,0
7767,4545,325.68,in-person,Dubai,afternoon,0
7768,1826,161.03,in-person,Sydney,afternoon,0
7769,4994,134.11,transfer,Sydney,morning,0
7770,3330,24.19,ATM,Sydney,afternoon,0
7771,1590,17.54,transfer,New York,afternoon,0
7772,3119,82.97,in-person,Sydney,morning,0
7773,4334,74.46,online,Sydney,morning,0
7774,3750,614.33,transfer,Singapore,afternoon,0
7775,2902,306.15,transfer,New York,night,0
7776,2910,215.72,transfer,Sydney,afternoon,0
7777,1574,145.82,online,Dubai,night,0
7778,4047,36.63,in-person,Sydney,afternoon,0
7779,1891,767.54,online,London,night,0
7780,3059,94.01,transfer,New York,night,0
7781,1140,22.62,online,Singapore,morning,0
7782,2789,136.16,in-person,Dubai,morning,0
7783,4626,414.29,online,Mumbai,morning,0
7784,1016,436.59,online,London,morning,0
7785,2086,2.21,in-person,London,afternoon,0
7786,1252,434.83,online,London,night,0
7787,1464,63.35,in-person,Dubai,night,0
7788,1375,7.95,ATM,New York,afternoon,0
7789,2827,376.5,ATM,New York,afternoon,0
7790,4028,398.82,online,Sydney,afternoon,1
7791,1519,181.38,transfer,Sydney,afternoon,0
7792,2860,170.87,online,New York,night,0
7793,1089,335.46,ATM,Sydney,afternoon,0
7794,1719,308.65,transfer,New York,night,0
7795,3851,441.65,online,London,morning,0
7796,3843,160.93,in-person,Mumbai,afternoon,0
7797,1629,686.21,online,London,afternoon,0
7798,2884,1111.77,transfer,Sydney,morning,0
7799,4246,24.78,in-person,Mumbai,night,0
7800,1075,378.82,in-person,Mumbai,morning,0
7801,4684,138.56,in-person,New York,afternoon,0
7802,1925,98.06,ATM,Singapore,morning,0
7803,4734,189.9,ATM,Dubai,morning,0
7804,3447,11.52,in-person,Singapore,morning,0
7805,2805,141.23,transfer,Mumbai,night,0
7806,1969,409.42,transfer,Singapore,morning,0
7807,2094,48.02,transfer,Sydney,morning,0
7808,3028,111.16,online,Mumbai,night,0
7809,4251,560.96,online,London,afternoon,0
7810,4195,111.92,online,Sydney,morning,0
7811,2404,88.75,in-person,London,afternoon,0
7812,4364,116.16,online,Sydney,morning,0
7813,3844,146.57,in-person,New York,afternoon,0
7814,1194,199.93,in-person,Sydney,night,0
7815,4982,322.58,in-person,Dubai,morning,0
7816,1227,120.33,in-person,London,night,0
7817,4502,340.18,online,Sydney,morning,0
7818,2459,152.59,transfer,Dubai,night,0
7819,4858,82.64,ATM,New York,night,0
7820,1460,214.56,in-person,Sydney,morning,0
7821,1617,252.97,transfer,Dubai,morning,0
7822,4092,163.31,online,Sydney,night,0
7823,1063,11.66,transfer,London,afternoon,0
7824,3212,37.24,online,London,morning,0
7825,3074,67.18,in-person,Singapore,morning,0
7826,4382,66.43,online,Singapore,night,0
7827,4059,223.82,in-person,Sydney,afternoon,0
7828,1284,3.7,online,Singapore,morning,0
7829,2683,281.86,in-person,Sydney,night,0
7830,3328,61.67,online,Sydney,afternoon,0
7831,1837,74.22,transfer,Dubai,afternoon,0
7832,1830,150.12,in-person,London,afternoon,0
7833,2187,48.65,online,New York,night,0
7834,4969,431.65,online,Mumbai,morning,0
7835,3965,17.85,transfer,London,night,0
7836,1223,117.53,online,Singapore,night,0
7837,1783,378.66,in-person,Sydney,morning,0
7838,4217,191.34,in-person,Singapore,afternoon,0
7839,4012,69.16,online,Dubai,night,0
7840,1949,109.21,online,Singapore,afternoon,0
7841,4939,245.31,in-person,Dubai,afternoon,0
7842,4101,724.32,online,New York,afternoon,0
7843,1044,447.24,online,Sydney,night,0
7844,2810,83.84,online,Singapore,afternoon,0
7845,1470,1263.76,online,Dubai,afternoon,0
7846,3081,0.7,online,Singapore,afternoon,0
7847,3700,5.6,ATM,Dubai,afternoon,0
7848,4498,347.27,in-person,Sydney,morning,0
7849,1829,44.49,transfer,Sydney,afternoon,0
7850,2909,12.54,online,London,morning,0
7851,3268,54.14,online,Dubai,afternoon,0
7852,2891,111.06,transfer,Mumbai,morning,1
7853,3581,262.29,in-person,New York,afternoon,0
7854,1691,195.81,online,London,night,0
7855,2390,54.26,in-person,New York,afternoon,0
7856,1931,139.94,in-person,London,morning,0
7857,1840,521.32,transfer,Singapore,morning,0
7858,4814,337.49,online,Dubai,night,0
7859,4058,78.07,in-person,Singapore,night,0
7860,2938,806.44,transfer,New York,morning,0
7861,2573,246.63,ATM,Sydney,night,0
7862,3629,12.9,transfer,New York,morning,0
7863,4187,7.16,online,London,afternoon,0
7864,3286,36.88,transfer,New York,afternoon,0
7865,4406,260.28,transfer,Dubai,morning,0
7866,3488,40.6,transfer,New York,morning,0
7867,1147,143.28,transfer,Singapore,night,0
7868,2032,19.58,ATM,Sydney,afternoon,0
7869,2311,507.37,online,Dubai,afternoon,0
7870,1387,84.31,online,New York,afternoon,0
7871,4121,477.48,transfer,Mumbai,morning,0
7872,2873,579.63,online,Mumbai,night,0
7873,4588,1.23,online,Sydney,morning,0
